"","hospitalId","sector","name","city","county","pcds","lat","long","trustId","trustName","hasIcu","hasAccidentAndEmergency","hasSurgicalDepartment"
"962","NV217","NHS Sector","Cedar House Hospital","Canterbury","Kent","CT4 6PW",51.2018699645996,1.17601633071899,"NV2","The Huntercombe Group",FALSE,FALSE,FALSE
"963","NKS01","NHS Sector","Hertfordshire Eye Hospital HQ","Potters Bar","Hertfordshire","EN6 2RY",51.687183380127,-0.177504807710648,"NKS","Hertfordshire Eye Hospital",FALSE,FALSE,FALSE
"964","RXM02","NHS Sector","Hartington Unit","Chesterfield","Derbyshire","S44 5BL",53.2358360290527,-1.39600419998169,"RXM","Derbyshire Healthcare NHS Foundation Trust",FALSE,FALSE,FALSE
"965","NX006","NHS Sector","Chime Audiology - Sidmouth Hospital","Sidmouth","Devon","EX10 8EW",50.6816139221191,-3.23964166641235,"NX0","Chime Social Enterprise",FALSE,FALSE,FALSE
"966","TAD16","NHS Sector","Airedale Centre for Mental Health","Bradford","","BD20 6TD",53.8980178833008,-1.9626796245575,"TAD","Bradford District NHS Foundation Trust",FALSE,FALSE,FALSE
"967","RCBCA","NHS Sector","Scarborough Hospital","Scarborough","","YO12 6QL",54.2817077636719,-0.434737980365753,"RCB","York Teaching Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"968","NW611","NHS Sector","Wellington Hospital","London","","NW8 9LE",51.531551361084,-0.171457692980766,"NW6","Hca International",FALSE,FALSE,FALSE
"969","RW505","NHS Sector","Broadoak Unit","Liverpool","","L14 3PJ",53.4107894897461,-2.89533424377441,"RW4","Mersey Care NHS Foundation Trust",FALSE,FALSE,FALSE
"970","RW506","NHS Sector","Windsor House","Liverpool","","L8 7LF",53.3955688476562,-2.96938133239746,"RW4","Mersey Care NHS Foundation Trust",FALSE,FALSE,FALSE
"971","RW507","NHS Sector","Mossley Hill Hospital","Liverpool","","L18 8BU",53.3804092407227,-2.92553019523621,"RW4","Mersey Care NHS Foundation Trust",FALSE,FALSE,FALSE
"972","RW511","NHS Sector","Rathbone Hospital","Liverpool","","L13 4AW",53.4075698852539,-2.91557478904724,"RW4","Mersey Care NHS Foundation Trust",FALSE,FALSE,FALSE
"973","RY922","NHS Sector","Teddington Memorial Hospital","Teddington","Middlesex","TW11 0JL",51.425838470459,-0.340984970331192,"RY9","Hounslow and Richmond Community Healthcare NHS Trust",FALSE,TRUE,TRUE
"974","NNF94","NHS Sector","East Riding Community Hospital","Beverley","North Humberside","HU17 0FA",53.8527755737305,-0.413159161806107,"NNF","City Health Care Partnership Cic",FALSE,FALSE,FALSE
"975","RGD02","NHS Sector","Aire Court ","Leeds","West Yorkshire","LS10 4BS",53.7465896606445,-1.53905951976776,"RGD","Leeds and York Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"976","NTN42","Independent Sector","Priory Hospital Market Weighton","York","North Yorkshire","YO43 3EQ",53.8642234802246,-0.670747458934784,"NTN","Priory Group Limited",FALSE,FALSE,FALSE
"977","NTN39","Independent Sector","Priory Hospital Dewsbury","Dewsbury","","WF12 7LB",53.6936645507812,-1.61423861980438,"NTN","Priory Group Limited",FALSE,FALSE,FALSE
"978","RJZ30","Independent Sector","Princess Royal University Hospital","Orpington","Kent","BR6 8ND",51.3662414550781,0.0591607615351677,"RJZ","King's College Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"979","RJZ70","Independent Sector","Orpington Hospital","Orpington","Kent","BR6 9JU",51.3625030517578,0.0951641425490379,"RJZ","King's College Hospital NHS Foundation Trust",FALSE,FALSE,TRUE
"980","NV213","Independent Sector","Eldertree Lodge","Stoke-on-Trent","Staffordshire","TF9 4LX",52.9286766052246,-2.3565046787262,"NV2","The Huntercombe Group",FALSE,FALSE,FALSE
"981","RXT22","NHS Sector","Forward House","Birmingham","West Midlands","B23 6AL",52.5194435119629,-1.85517752170563,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"982","RW1AC","NHS Sector","Parklands Hospital","Basingstoke","Hampshire","RG24 9RH",51.2827377319336,-1.11234366893768,"RW1","Southern Health NHS Foundation Trust",FALSE,FALSE,FALSE
"983","RW178","NHS Sector","Fordingbridge Hospital","Fordingbridge","","SP6 1JD",50.9280815124512,-1.79319047927856,"RW1","Southern Health NHS Foundation Trust",FALSE,FALSE,FALSE
"984","RV320","NHS Sector","St Charles Hospital, Mental Health Unit","Kensington and Chelsea, London","","W10 6DZ",51.5223617553711,-0.217203587293625,"RV3","Central and North West London NHS Foundation Trust",FALSE,FALSE,FALSE
"985","RY402","NHS Sector","Potters Bar Community Hospital","Potters Bar","Hertfordshire","EN6 2RY",51.687183380127,-0.177504807710648,"RY4","Hertfordshire Community NHS Trust",FALSE,FALSE,FALSE
"986","R1J06","NHS Sector","Cirencester Hospital","Cirencester","","GL7 1UY",51.7123870849609,-1.97544896602631,"R1J","Gloucestershire Care Services NHS Trust",FALSE,FALSE,TRUE
"987","R1J07","NHS Sector","Vale Community Hospital","Dursley","","GL11 4BA",51.6880493164062,-2.35335183143616,"R1J","Gloucestershire Care Services NHS Trust",FALSE,FALSE,TRUE
"988","R1J08","NHS Sector","Tewkesbury Community Hospital","Gloucestershire","","GL20 5QN",51.9921493530273,-2.15246367454529,"R1J","Gloucestershire Care Services NHS Trust",FALSE,FALSE,TRUE
"989","R1J10","NHS Sector","Dilke Memorial Hospital","Cinderford","","GL14 3HX",51.8112106323242,-2.51984882354736,"R1J","Gloucestershire Care Services NHS Trust",FALSE,FALSE,TRUE
"990","R1J11","NHS Sector","Lydney & District Hospital","Lydney","Gloucestershire","GL15 5JE",51.7273178100586,-2.53688216209412,"R1J","Gloucestershire Care Services NHS Trust",FALSE,FALSE,TRUE
"991","R1J12","NHS Sector","Fairford Hospital","Fairford","","GL7 4BB",51.7081146240234,-1.77816665172577,"R1J","Gloucestershire Care Services NHS Trust",FALSE,FALSE,FALSE
"992","R1J13","NHS Sector","Stroud General Hospital","Stroud","Gloucestershire","GL5 2HY",51.7430267333984,-2.20812177658081,"R1J","Gloucestershire Care Services NHS Trust",FALSE,FALSE,TRUE
"993","RE915","NHS Sector","Bensham Hospital","Gateshead","","NE8 4YL",54.9449577331543,-1.61495792865753,"RE9","South Tyneside NHS Foundation Trust",FALSE,FALSE,FALSE
"994","RWX8X","NHS Sector","West Berkshire Community Hospital","Thatcham","Berkshire","RG18 3AS",51.4063758850098,-1.29176449775696,"RWX","Berkshire Healthcare NHS Foundation Trust",FALSE,TRUE,TRUE
"995","NYW04","Independent Sector","Claremont Private Hospital","Sheffield","South Yorkshire","S10 5UB",53.3754577636719,-1.5360244512558,"NYW","Aspen Healthcare Limited",FALSE,FALSE,FALSE
"996","NTT10","NHS Sector","The Manor Hospital","Mansfield","Nottinghamshire","NG20 8BA",53.2017593383789,-1.21816110610962,"NTT","Cambian Healthcare Limited",FALSE,FALSE,FALSE
"997","RDU25","Independent Sector","Heatherwood Hospital","Ascot","Berkshire","SL5 8AA",51.4101676940918,-0.687337934970856,"RDU","Frimley Health NHS Foundation Trust",FALSE,FALSE,TRUE
"998","NTPH1","NHS Sector","Shepton Mallet NHS Treatment Centre","Shepton Mallet","Somerset","BA4 4LP",51.1897430419922,-2.56270480155945,"NTP","Care UK",FALSE,FALSE,FALSE
"999","NTPH2","NHS Sector","Emersons Green NHS Treatment Centre","Bristol","Avon","BS16 7FH",51.5032844543457,-2.48439478874207,"NTP","Care UK",FALSE,FALSE,FALSE
"1000","NTPH5","NHS Sector","Peninsula NHS Treatment Centre","Plymouth","Devon","PL6 5XP",50.4123916625977,-4.11767292022705,"NTP","Care UK",FALSE,FALSE,FALSE
"1001","RH5K6","Independent Sector","Bridgwater Community Hospital","Bridgwater","Somerset","TA6 4GU",51.1379737854004,-2.97169613838196,"RH5","Somerset Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"1002","NCNDC","NHS Sector","Dmc Community Dermatology Service - Swale CCG (Sheppey Community Hospital)","Sheerness","Kent","ME12 3LT",51.4154090881348,0.793075561523438,"NCN","Dmc Community Outpatient Services",FALSE,FALSE,FALSE
"1003","ADP02","NHS Sector","KIMS Hospital","Maidstone","Kent","ME14 5FT",51.2860717773438,0.556916654109955,"ADP","KIMS Hospital",FALSE,FALSE,FALSE
"1004","RXTD6","NHS Sector","Tamarind Centre","Birmingham","","B9 5PU",52.4757118225098,-1.83906710147858,"RXT","Birmingham and Solihull Mental Health NHS Foundation Trust",FALSE,FALSE,FALSE
"1005","NLX22","NHS Sector","Thornbury Hospital (Henderson Ward)","Bristol","Avon","BS35 1DN",51.6116714477539,-2.51887941360474,"NLX","Sirona Care & Health",FALSE,FALSE,FALSE
"1006","RX277","NHS Sector","Meadowfield","Worthing","West Sussex","BN13 3EF",50.8424453735352,-0.411901086568832,"RX2","Sussex Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"1007","RX2X4","NHS Sector","Chalkhill","Haywards Heath","West Sussex","RH16 4NQ",50.991138458252,-0.0935863107442856,"RX2","Sussex Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"1008","NL002","NHS Sector","Edith Shaw Hospital","Leek","Staffordshire","ST13 5PE",53.102653503418,-2.02809882164001,"NL0","John Munroe Hospital",FALSE,FALSE,FALSE
"1009","RH8A4","Independent Sector","Seaton Hospital","Seaton","Devon","EX12 2UU",50.7118072509766,-3.07149243354797,"RH8","Royal Devon and Exeter NHS Foundation Trust",FALSE,FALSE,FALSE
"1010","RNUGP","Independent Sector","Whiteleaf Centre","Aylesbury","Buckinghamshire","HP20 1EG",51.8204078674316,-0.802549004554749,"RNU","Oxford Health NHS Foundation Trust",FALSE,FALSE,FALSE
"1011","RRPG7","Independent Sector","St Andrews Court","Enfield","Middlesex","EN1 3SY",51.652774810791,-0.0784574523568153,"RRP","Barnet, Enfield and Haringey Mental Health NHS Trust",FALSE,FALSE,FALSE
"1012","RN7ED","NHS Sector","Erith and District Hospital","Erith","Kent","DA8 3EE",51.4771118164062,0.166657730937004,"RN7","Dartford and Gravesham NHS Trust",FALSE,FALSE,FALSE
"1013","RWELH","Independent Sector","Hinckley & District Hosp","Hinckley","Leicestershire","LE10 1AG",52.5397529602051,-1.36824321746826,"RWE","University Hospitals Of Leicester NHS Trust",FALSE,FALSE,TRUE
"1014","RWELR","Independent Sector","Rutland Memorial Hospital - University Hospitals Of Leicester NHS Trust","Oakham","Rutland","LE15 6NT",52.6708030700684,-0.737524747848511,"RWE","University Hospitals Of Leicester NHS Trust",FALSE,FALSE,TRUE
"1015","RWELS","Independent Sector","St Lukes Hospital","Market Harborough","Leicestershire","LE16 7BN",52.4872131347656,-0.931075811386108,"RWE","University Hospitals Of Leicester NHS Trust",FALSE,FALSE,TRUE
"1016","RW15R","Independent Sector","Victoria Cottage Hospital","Emsworth","Hampshire","PO10 7DD",50.8484039306641,-0.937394618988037,"RW1","Southern Health NHS Foundation Trust",FALSE,FALSE,FALSE
"1017","RALC7","Independent Sector","Chase Farm Hospital","Enfield","Middlesex","EN2 8JL",51.666805267334,-0.102881111204624,"RAL","Royal Free London NHS Foundation Trust",FALSE,TRUE,TRUE
"1018","RV9FH","NHS Sector","Humber Centre for Forensic Psychiatry","Hull","Yorkshire(East Riding)","HU10 6ED",53.77197265625,-0.444462656974792,"RV9","Humber Teaching NHS Foundation Trust",FALSE,FALSE,FALSE
"1019","RTF86","Independent Sector","Northumbria Specialist Emergency Care Hospital","Cramlington","Northumberland","NE23 6NZ",55.0740699768066,-1.56966912746429,"RTF","Northumbria Healthcare NHS Foundation Trust",TRUE,TRUE,TRUE
"1020","TAJ52","NHS Sector","Penn Hospital","Wolverhampton","","WV4 5HN",52.5586738586426,-2.15917301177979,"TAJ","Black Country Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"1021","REFX7","Independent Sector","Fowey Hospital","Fowey","Cornwall","PL23 1EE",50.3385047912598,-4.63920879364014,"REF","Royal Cornwall Hospitals NHS Trust",FALSE,FALSE,FALSE
"1022","TAHEC","NHS Sector","Intensive Support Service ","Sheffield","","S4 7BU",53.4032440185547,-1.46745109558105,"TAH","Sheffield Health and Social Care NHS Foundation Trust",FALSE,FALSE,FALSE
"1023","TAHFC","NHS Sector","Michael Carlisle Centre","","","S11 9BF",53.3614120483398,-1.4975893497467,"TAH","Sheffield Health and Social Care NHS Foundation Trust",FALSE,FALSE,FALSE
"1024","RL4TC","Independent Sector","Cannock Chase Hospital","Cannock","Staffordshire","WS11 5XY",52.693244934082,-2.03059959411621,"RL4","The Royal Wolverhampton NHS Trust",FALSE,FALSE,TRUE
"1025","RWK06","NHS Sector","The Lodge","London","","E9 6AT",51.5483779907227,-0.0401809401810169,"RWK","East London NHS Foundation Trust",FALSE,FALSE,FALSE
"1026","RT265","NHS Sector","Child & Family Service","Rochdale","","BL9 7TD",53.6004257202148,-2.25560784339905,"RT2","Pennine Care NHS Foundation Trust",FALSE,FALSE,FALSE
"1027","AHH01","NHS Sector","Foscote Court (Banbury) Trust","Banbury","Oxfordshire","OX16 9XP",52.0533409118652,-1.33097910881042,"AHH","Foscote Court (Banbury) Trust Ltd",FALSE,FALSE,FALSE
"1028","RRE58","NHS Sector","The George Bryan Centre ","Tamworth","","B78 3NG",52.6206665039062,-1.72385263442993,"RRE","Midlands Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"1029","AHN02","NHS Sector","Jigsaw Independent Hospital","Manchester","Greater Manchester","M20 3ZA",53.4239654541016,-2.2389121055603,"AHN","Equilibrium Healthcare",FALSE,FALSE,FALSE
"1030","RDYYQ","Independent Sector","Greenfields Day Hospital","Bridport","Dorset","DT6 5DR",50.7416114807129,-2.76991438865662,"RDY","Dorset Healthcare University NHS Foundation Trust",FALSE,FALSE,FALSE
"1031","AHQ02","NHS Sector","Olive Eden Hospital","London","Greater London","N17 0ND",51.6013641357422,-0.0614810101687908,"AHQ","Curocare Ltd Head Office",FALSE,FALSE,FALSE
"1032","AHQ03","NHS Sector","Bloomfield Court Hospital","London","Greater London","SE18 7JN",51.4841232299805,0.0707325264811516,"AHQ","Curocare Ltd Head Office",FALSE,FALSE,FALSE
"1033","NCR06","Independent Sector","iSIGHT (Southport)","Southport","","PR8 2AT",53.6421279907227,-3.01612758636475,"NCR","Isight",FALSE,FALSE,FALSE
"1034","R1K01","Independent Sector","Northwick Park Hospital","London","Middlesex","HA1 3UJ",51.5754089355469,-0.32202273607254,"R1K","London North West University Healthcare NHS Trust",TRUE,TRUE,TRUE
"1035","R1K02","Independent Sector","Central Middlesex Hospital","London","","NW10 7NS",51.5309371948242,-0.269146293401718,"R1K","London North West University Healthcare NHS Trust",FALSE,FALSE,TRUE
"1036","R1K03","Independent Sector","St Mark's Hospital","Harrow","Middlesex","HA1 3UJ",51.5754089355469,-0.32202273607254,"R1K","London North West University Healthcare NHS Trust",FALSE,FALSE,TRUE
"1037","R1K04","Independent Sector","Ealing Hospital","Southall","Middlesex","UB1 3HW",51.5076065063477,-0.345481127500534,"R1K","London North West University Healthcare NHS Trust",TRUE,TRUE,TRUE
"1038","RNS01","NHS Sector","Northampton General Hospital (Acute)","Northampton","Northamptonshire","NN1 5BD",52.2360534667969,-0.883829474449158,"RNS","Northampton General Hospital NHS Trust",TRUE,TRUE,TRUE
"1039","RYK53","NHS Sector","Caludon Centre","Coventry","","CV2 2TE",52.4224433898926,-1.44551968574524,"RYG","Coventry and Warwickshire Partnership NHS Trust",FALSE,FALSE,FALSE
"1040","NPE01","NHS Sector","The Retreat Hospital York","York","North Yorkshire","YO10 5BN",53.9508247375488,-1.06312048435211,"NPE","The Retreat Hospital",FALSE,FALSE,FALSE
"1041","RDU50","Independent Sector","Wexham Park Hospital","Slough","Berkshire","SL2 4HL",51.5320091247559,-0.573977947235107,"RDU","Frimley Health NHS Foundation Trust",TRUE,TRUE,TRUE
"1042","REN20","NHS Sector","The Clatterbridge Cancer Centre (Wirral)","Wirral","","CH63 4JY",53.3328895568848,-3.0241219997406,"REN","The Clatterbridge Cancer Centre NHS Foundation Trust",FALSE,FALSE,FALSE
"1043","RD115","Independent Sector","Royal National Mineral Hospital For Rheumatic Diseases NHS Foundation Trust","Bath","Avon","BA1 1RL",51.3822593688965,-2.36142230033875,"RD1","Royal United Hospitals Bath NHS Foundation Trust",FALSE,FALSE,FALSE
"1044","NT3X3","NHS Sector","Spire St Anthony's Hospital","Sutton","Surrey","SM3 9DW",51.3799209594727,-0.220803648233414,"NT3","Spire Healthcare",FALSE,FALSE,FALSE
"1045","RT133","NHS Sector","Doddington Hospital - Cambridgeshire and Peterborough NHS Foundation Trust","Doddington","Cambridgeshire","PE15 0UG",52.4998931884766,0.055862084031105,"RT1","Cambridgeshire and Peterborough NHS Foundation Trust",FALSE,FALSE,FALSE
"1046","RT182","NHS Sector","North Cambridgeshire Hospital - Cambridgeshire and Peterborough NHS Foundation Trust","Wisbech","Cambridgeshire","PE13 3AB",52.6649360656738,0.163927912712097,"RT1","Cambridgeshire and Peterborough NHS Foundation Trust",FALSE,FALSE,FALSE
"1047","RT1FC","NHS Sector","Princess of Wales Hospital - Cambridgeshire and Peterborough NHS Foundation Trust","Ely","Cambridgeshire","CB6 1DN",52.4131278991699,0.275479525327682,"RT1","Cambridgeshire and Peterborough NHS Foundation Trust",FALSE,FALSE,FALSE
"1048","RQWG1","NHS Sector","St Margaret's Hospital","Essex","","CM16 6TN",51.7042961120605,0.123944759368896,"RQW","The Princess Alexandra Hospital NHS Trust",FALSE,FALSE,TRUE
"1049","NIB09","NHS Sector","Stafford General Infirmary","Stafford","Staffordshire","ST16 2PA",52.8106079101562,-2.1206750869751,"NIB","Brewood Medical Services Ltd",FALSE,FALSE,FALSE
"1050","RX33A","Independent Sector","Roseberry Park Hospital","Middlesbrough","Cleveland","TS4 3AF",54.555721282959,-1.21765172481537,"RX3","Tees, Esk and Wear Valleys NHS Foundation Trust",FALSE,FALSE,FALSE
"1051","RXE15","NHS Sector","Rotherham Adult Mental Health Service - Access Team  including Crisis Resolution Service","Sheffield","South Yorkshire","S26 4TH",53.3678169250488,-1.32196450233459,"RXE","Rotherham Doncaster and South Humber NHS Foundation Trust",FALSE,FALSE,FALSE
"1052","RXECH","NHS Sector","North Lincs Adult Mental Health Service - Access Team  including Crisis Resolution Service","Scunthorpe","Lincolnshire","DN16 2JX",53.5669860839844,-0.638559699058533,"RXE","Rotherham Doncaster and South Humber NHS Foundation Trust",FALSE,FALSE,FALSE
"1053","RXE87","NHS Sector","Doncaster Adult Mental Health Service - Access Team including Crisis Resolution Service","Balby, Doncaster","South Yorkshire","DN4 8QN",53.4974708557129,-1.14654052257538,"RXE","Rotherham Doncaster and South Humber NHS Foundation Trust",FALSE,FALSE,FALSE
"1054","RTQ02","NHS Sector","Wotton Lawn Hospital","Gloucester","Gloucestershire","GL1 3WL",51.8669662475586,-2.2278790473938,"RTQ","Gloucestershire Health and Care NHS Foundation Trust",FALSE,FALSE,FALSE
"1055","RTQ54","NHS Sector","Berkeley House","","","GL5 4SA",51.7464027404785,-2.24766516685486,"RTQ","Gloucestershire Health and Care NHS Foundation Trust",FALSE,FALSE,FALSE
"1056","RTQ01","NHS Sector","Charlton Lane Hospital","","","GL53 9DZ",51.8810539245605,-2.07366681098938,"RTQ","Gloucestershire Health and Care NHS Foundation Trust",FALSE,FALSE,FALSE
"1057","RTQ13","NHS Sector","Honeybourne","","","GL51 9EZ",51.9073753356934,-2.08244609832764,"RTQ","Gloucestershire Health and Care NHS Foundation Trust",FALSE,FALSE,FALSE
"1058","RTQHM","NHS Sector","Oak House","","","HR4 0AY",52.053638458252,-2.72295236587524,"RTQ","Gloucestershire Health and Care NHS Foundation Trust",FALSE,FALSE,FALSE
"1059","RJC46","Independent Sector","Leamington Spa Hospital","Warwick","Warwickshire","CV34 6SR",52.2685585021973,-1.5403915643692,"RJC","South Warwickshire NHS Foundation Trust",FALSE,FALSE,FALSE
"1060","AND01","NHS Sector","Baddow Hospital","Chelmsford","Essex","CM2 8HN",51.7081031799316,0.501324534416199,"AND","Baddow Hospital Ltd",FALSE,FALSE,FALSE
"1061","ANH02","NHS Sector","Dudley Urgent Care Centre","Dudley","West Midlands","DY1 2HQ",52.5029487609863,-2.11850309371948,"ANH","Malling Health UK Limited",FALSE,FALSE,FALSE
"1062","RMYNP","NHS Sector","Airey Close, Lowestoft","Oulton","Suffolk","NR32 3JQ",52.4974899291992,1.71862864494324,"RMY","Norfolk and Suffolk NHS Foundation Trust",FALSE,FALSE,FALSE
"1063","RMYMW","NHS Sector","Walker Close, Ipswich","Ipswich","Suffolk","IP3 8LY",52.0527191162109,1.19687569141388,"RMY","Norfolk and Suffolk NHS Foundation Trust",FALSE,FALSE,FALSE
"1064","RMY55","NHS Sector","1b St Catherines Way, Gorleston","Gorleston on Sea","Norfolk","NR31 7QB",52.5729827880859,1.71690046787262,"RMY","Norfolk and Suffolk NHS Foundation Trust",FALSE,FALSE,FALSE
"1065","RL105","Independent Sector","Mold Community Hospital","Mold","Clwyd","CH7 1XG",53.1697769165039,-3.14778089523315,"RL1","Robert Jones and Agnes Hunt Orthopaedic and District Hospital NHS Trust",FALSE,FALSE,FALSE
"1066","RPGHP","Independent Sector","Eltham Community Hospital","London","","SE9 5DQ",51.4499473571777,0.0537280477583408,"RPG","Oxleas NHS Foundation Trust",FALSE,FALSE,FALSE
"1067","RH8A6","Independent Sector","Budleigh Salterton Hospital","Budleigh Salterton","Devon","EX9 6HF",50.6315956115723,-3.32050585746765,"RH8","Royal Devon and Exeter NHS Foundation Trust",FALSE,FALSE,FALSE
"1068","NMJ20","NHS Sector","Cygnet Hospital Taunton","Taunton","Somerset","TA3 7BQ",50.9891090393066,-3.07758164405823,"NMJ","Cygnet Health Care Limited",FALSE,FALSE,FALSE
"1069","R1K68","Independent Sector","Clayponds Rehabilitation Hospital","London","","W5 4RN",51.4950866699219,-0.298870056867599,"R1K","London North West University Healthcare NHS Trust",FALSE,FALSE,FALSE
"1070","NNJ06","NHS Sector","St Oswalds Hospital - DHU Health Care","Ashbourne","Derbyshire","DE6 1DR",53.0128631591797,-1.73757445812225,"NNJ","DHU Health Care CIC",FALSE,FALSE,FALSE
"1071","RWVGA","NHS Sector","Langdon Hospital","Dawlish","Devon","EX7 0NR",50.5996742248535,-3.46816444396973,"RWV","Devon Partnership NHS Trust",FALSE,FALSE,FALSE
"1072","RY424","NHS Sector","Cheshunt Community Hospital","","","EN8 8XN",51.6992263793945,-0.0332066603004932,"RY4","Hertfordshire Community NHS Trust",FALSE,FALSE,FALSE
"1073","RNQ18","Independent Sector","Market Harborough District Hospital","Market Harborough","Leicestershire","LE16 9DD",52.4773139953613,-0.927163541316986,"RNQ","Kettering General Hospital NHS Foundation Trust",FALSE,FALSE,FALSE
"1074","NV647","NHS Sector","Pds Medical - Pall Mall Hospital","Liverpool","Merseyside","L3 9SJ",53.4101638793945,-2.99372363090515,"NV6","Pds Medical Ltd",FALSE,FALSE,FALSE
"1075","NV656","NHS Sector","Pds Medical - Pall Mall Hospital","Newton-Le-Willows","Merseyside","WA12 0JJ",53.4571762084961,-2.63837170600891,"NV6","Pds Medical Ltd",FALSE,FALSE,FALSE
"1076","NV246","NHS Sector","The Huntercombe Hospital Cotswold Spa","Broadway","Worcestershire","WR12 7DE",52.0403213500977,-1.86974740028381,"NV2","The Huntercombe Group",FALSE,FALSE,FALSE
"1077","RTD13","Independent Sector","Newcastle Hospitals @ Cramlington","Cramlington","Northumberland","NE23 6UT",55.0854835510254,-1.5900331735611,"RTD","The Newcastle Upon Tyne Hospitals NHS Foundation Trust",FALSE,FALSE,FALSE
"1078","AQT01","NHS Sector","Mount Edgcumbe Hospice","St. Austell","Cornwall","PL26 6AB",50.3285751342773,-4.77208089828491,"AQT","Cornwall Hospice Care Limited",FALSE,FALSE,FALSE
"1079","AQT02","NHS Sector","St Julia's Hospice","Hayle","Cornwall","TR27 4HW",50.1814575195312,-5.4232006072998,"AQT","Cornwall Hospice Care Limited",FALSE,FALSE,FALSE
"1080","NMV51","NHS Sector","Park Lodge","Stockport","Cheshire","SK6 4NH",53.4186477661133,-2.08267092704773,"NMV","Partnerships In Care Ltd",FALSE,FALSE,FALSE
"1081","NMV52","NHS Sector","Park Villa","Macclesfield","Cheshire","SK11 8AE",53.2530479431152,-2.13489890098572,"NMV","Partnerships In Care Ltd",FALSE,FALSE,FALSE
"1082","NMV54","NHS Sector","Rhodes Farm","London","Greater London","NW7 1RH",51.6176872253418,-0.222455218434334,"NMV","Partnerships In Care Ltd",FALSE,FALSE,FALSE
"1083","RQM91","Independent Sector","West Middlesex University Hospital","Isleworth","Middlesex","TW7 6AF",51.4736480712891,-0.324419945478439,"RQM","Chelsea and Westminster Hospital NHS Foundation Trust",TRUE,TRUE,TRUE
"1084","RW5KM","NHS Sector","The Harbour","Blackpool","","FY4 4FE",53.7995338439941,-2.98788595199585,"RW5","Lancashire & South Cumbria NHS Foundation Trust",FALSE,FALSE,FALSE
"1085","NMV58","NHS Sector","Beverley House","Birmingham","West Midlands","B17 8LL",52.4752769470215,-1.96080923080444,"NMV","Partnerships In Care Ltd",FALSE,FALSE,FALSE
"1086","RAL80","Independent Sector","Hadley Wood Hospital","Barnet","Hertfordshire","EN5 5TS",51.6541442871094,-0.198997423052788,"RAL","Royal Free London NHS Foundation Trust",FALSE,FALSE,FALSE
"1087","RDRCR","Independent Sector","Crowborough War Memorial Hospital - Sussex Community NHS Foundation Trust","Crowborough","East Sussex","TN6 1HB",51.0514450073242,0.157473564147949,"RDR","Sussex Community NHS Foundation Trust",FALSE,FALSE,FALSE
"1088","NVM01","Independent Sector","Cobham Day Surgery Hospital","Cobham","Surrey","KT11 1HS",51.3354454040527,-0.408205032348633,"NVM","Epsomedical Group",FALSE,FALSE,FALSE
"1089","RXAF4","NHS Sector","Springview ","Wirral","Cheshire","CH63 4JY",53.3328895568848,-3.0241219997406,"RXA","Cheshire and Wirral Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
"1090","RQX20","NHS Sector","St Leonard's","London","","N1 5LZ",51.5339202880859,-0.0777716413140297,"RQX","Homerton University Hospital NHS Foundation Trust",FALSE,FALSE,TRUE
"1091","RTP04","NHS Sector","East Surrey Hospital","Redhill","","RH1 5RH",51.2191925048828,-0.161995023488998,"RTP","Surrey and Sussex Healthcare NHS Trust",TRUE,TRUE,TRUE
"1092","AVQ01","NHS Sector","One Ashford Hospital","Ashford","Kent","TN24 0YS",51.1426620483398,0.911750018596649,"AVQ","One Healthcare",FALSE,FALSE,FALSE
"1093","RV91W","Independent Sector","Whitby Hospital","Whitby","North Yorkshire","YO21 1DP",54.4839134216309,-0.617263436317444,"RV9","Humber Teaching NHS Foundation Trust",FALSE,FALSE,FALSE
"1094","NMJ22","NHS Sector","Cygnet Hospital Bury","Bury","Lancashire","BL8 2BS",53.5871391296387,-2.31672263145447,"NMJ","Cygnet Health Care Limited",FALSE,FALSE,FALSE
"1095","NMJ23","NHS Sector","Cygnet Hospital Sheffield","Sheffield","South Yorkshire","S2 3PX",53.3695983886719,-1.4593790769577,"NMJ","Cygnet Health Care Limited",FALSE,FALSE,FALSE
"1096","NMJ24","NHS Sector","Cygnet Hospital Woking","Woking","Surrey","GU21 2QS",51.3147773742676,-0.615191340446472,"NMJ","Cygnet Health Care Limited",FALSE,FALSE,FALSE
"1097","RX34F","NHS Sector","Bootham Park Hospital","York","","YO30 7BY",53.968074798584,-1.08558464050293,"RX3","Tees, Esk and Wear Valleys NHS Foundation Trust",FALSE,FALSE,FALSE
"1098","RJ8A3","Independent Sector","Liskeard Community Hospital - Cornwall Partnership NHS Foundation Trust","Liskeard","Cornwall","PL14 3XD",50.4615936279297,-4.45096826553345,"RJ8","Cornwall Partnership NHS Foundation Trust",FALSE,FALSE,FALSE
